id	language	basisOfRecord	occurrenceID	recordedBy	organismQuantityType	occurrenceStatus	eventID	scientificNameID	kingdom	phylum	class	order	family	genus	taxonRank
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_pedras_secas_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_pedras_secas_2011_occ922	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_pedras_secas_2011	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011_occ923	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011_occ924	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011_occ925	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011_occ926	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011_occ927	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011_occ928	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011_occ929	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011_occ930	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011_occ931	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011_occ932	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_barro_vermelho_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_barro_vermelho_2011_occ933	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_barro_vermelho_2011	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_cahial_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_cahial_2010_occ934	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_cahial_2010	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_sapata_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_sapata_2010_occ935	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_sapata_2010	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_penha_2018	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_penha_2018_occ936	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_penha_2018	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_curuba_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_curuba_2010_occ937	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_curuba_2010	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_taci_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_taci_2010_occ938	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_taci_2010	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016_occ939	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016_occ940	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016_occ941	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016_occ942	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009_occ943	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009_occ944	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009_occ945	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009_occ946	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009_occ947	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009_occ948	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:rio_de_janeiro_ilha_grande_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:rio_de_janeiro_ilha_grande_2009_occ949	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:rio_de_janeiro_ilha_grande_2009	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:laje_santos_laje_santos_2008	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:laje_santos_laje_santos_2008_occ950	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:laje_santos_laje_santos_2008	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria	NA	NA	NA	NA	Phylum
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010_occ989	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	urn:lsid:marinespecies.org:taxname:1341	Animalia	Cnidaria	Anthozoa	NA	NA	NA	Subclass
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010_occ990	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	urn:lsid:marinespecies.org:taxname:1341	Animalia	Cnidaria	Anthozoa	NA	NA	NA	Subclass
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010_occ991	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	urn:lsid:marinespecies.org:taxname:1341	Animalia	Cnidaria	Anthozoa	NA	NA	NA	Subclass
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_das_cordas_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_das_cordas_2011_occ992	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_das_cordas_2011	urn:lsid:marinespecies.org:taxname:1341	Animalia	Cnidaria	Anthozoa	NA	NA	NA	Subclass
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_buraco_do_inferno_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_buraco_do_inferno_2011_occ993	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_buraco_do_inferno_2011	urn:lsid:marinespecies.org:taxname:1341	Animalia	Cnidaria	Anthozoa	NA	NA	NA	Subclass
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_morro_de_fora_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_morro_de_fora_2011_occ994	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_morro_de_fora_2011	urn:lsid:marinespecies.org:taxname:1341	Animalia	Cnidaria	Anthozoa	NA	NA	NA	Subclass
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_morro_de_fora_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_morro_de_fora_2011_occ995	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_morro_de_fora_2011	urn:lsid:marinespecies.org:taxname:1341	Animalia	Cnidaria	Anthozoa	NA	NA	NA	Subclass
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_laje_dois_irmaos_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_laje_dois_irmaos_2011_occ996	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_laje_dois_irmaos_2011	urn:lsid:marinespecies.org:taxname:1341	Animalia	Cnidaria	Anthozoa	NA	NA	NA	Subclass
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_laje_dois_irmaos_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_laje_dois_irmaos_2011_occ997	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_laje_dois_irmaos_2011	urn:lsid:marinespecies.org:taxname:1341	Animalia	Cnidaria	Anthozoa	NA	NA	NA	Subclass
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_pedras_secas_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_pedras_secas_2011_occ998	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_pedras_secas_2011	urn:lsid:marinespecies.org:taxname:1341	Animalia	Cnidaria	Anthozoa	NA	NA	NA	Subclass
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011_occ999	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011	urn:lsid:marinespecies.org:taxname:1341	Animalia	Cnidaria	Anthozoa	NA	NA	NA	Subclass
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011_occ1000	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_baia_dos_golfinhos_2011	urn:lsid:marinespecies.org:taxname:1341	Animalia	Cnidaria	Anthozoa	NA	NA	NA	Subclass
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011_occ1001	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011	urn:lsid:marinespecies.org:taxname:1341	Animalia	Cnidaria	Anthozoa	NA	NA	NA	Subclass
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011_occ1002	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_ilha_do_frade_2011	urn:lsid:marinespecies.org:taxname:1341	Animalia	Cnidaria	Anthozoa	NA	NA	NA	Subclass
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011_occ1003	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011	urn:lsid:marinespecies.org:taxname:1341	Animalia	Cnidaria	Anthozoa	NA	NA	NA	Subclass
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011_occ1004	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011	urn:lsid:marinespecies.org:taxname:1341	Animalia	Cnidaria	Anthozoa	NA	NA	NA	Subclass
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011_occ1005	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	urn:lsid:marinespecies.org:taxname:1341	Animalia	Cnidaria	Anthozoa	NA	NA	NA	Subclass
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011_occ1006	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	urn:lsid:marinespecies.org:taxname:1341	Animalia	Cnidaria	Anthozoa	NA	NA	NA	Subclass
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011_occ1007	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011	urn:lsid:marinespecies.org:taxname:1341	Animalia	Cnidaria	Anthozoa	NA	NA	NA	Subclass
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011_occ1008	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011	urn:lsid:marinespecies.org:taxname:1341	Animalia	Cnidaria	Anthozoa	NA	NA	NA	Subclass
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_barro_vermelho_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_barro_vermelho_2011_occ1009	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_barro_vermelho_2011	urn:lsid:marinespecies.org:taxname:1341	Animalia	Cnidaria	Anthozoa	NA	NA	NA	Subclass
