id	eventID	parentEventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventDate	island	country	countryCode	locality	verbatimCoordinateSystem	decimalLatitude	decimalLongitude	geodeticDatum
BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta21FB_2015_aberta_t2_q (1).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta21FB_2015_aberta_t2_q (1).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015	Photoquadrats 50 X 50cm	0.25	square meter	10	2015	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta22FB_2015_aberta_t2_q (2).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta22FB_2015_aberta_t2_q (2).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015	Photoquadrats 50 X 50cm	0.25	square meter	10	2015	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta23FB_2015_aberta_t2_q (3).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta23FB_2015_aberta_t2_q (3).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015	Photoquadrats 50 X 50cm	0.25	square meter	10	2015	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta24FB_2015_aberta_t2_q (4).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta24FB_2015_aberta_t2_q (4).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015	Photoquadrats 50 X 50cm	0.25	square meter	10	2015	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta25FB_2015_aberta_t2_q (5).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta25FB_2015_aberta_t2_q (5).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015	Photoquadrats 50 X 50cm	0.25	square meter	10	2015	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta26FB_2015_aberta_t2_q (6).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta26FB_2015_aberta_t2_q (6).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015	Photoquadrats 50 X 50cm	0.25	square meter	10	2015	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta27FB_2015_aberta_t2_q (7).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta27FB_2015_aberta_t2_q (7).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015	Photoquadrats 50 X 50cm	0.25	square meter	10	2015	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta28FB_2015_aberta_t2_q (8).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta28FB_2015_aberta_t2_q (8).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015	Photoquadrats 50 X 50cm	0.25	square meter	10	2015	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta29FB_2015_aberta_t2_q (9).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta29FB_2015_aberta_t2_q (9).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015	Photoquadrats 50 X 50cm	0.25	square meter	10	2015	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta310FB_2015_aberta_t3_q (10).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta310FB_2015_aberta_t3_q (10).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015	Photoquadrats 50 X 50cm	0.25	square meter	10	2015	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta31FB_2015_aberta_t3_q (1).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta31FB_2015_aberta_t3_q (1).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015	Photoquadrats 50 X 50cm	0.25	square meter	10	2015	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta32FB_2015_aberta_t3_q (2).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta32FB_2015_aberta_t3_q (2).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015	Photoquadrats 50 X 50cm	0.25	square meter	10	2015	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta33FB_2015_aberta_t3_q (3).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta33FB_2015_aberta_t3_q (3).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015	Photoquadrats 50 X 50cm	0.25	square meter	10	2015	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta34FB_2015_aberta_t3_q (4).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta34FB_2015_aberta_t3_q (4).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015	Photoquadrats 50 X 50cm	0.25	square meter	10	2015	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta35FB_2015_aberta_t3_q (5).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta35FB_2015_aberta_t3_q (5).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015	Photoquadrats 50 X 50cm	0.25	square meter	10	2015	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta36FB_2015_aberta_t3_q (6).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta36FB_2015_aberta_t3_q (6).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015	Photoquadrats 50 X 50cm	0.25	square meter	10	2015	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta37FB_2015_aberta_t3_q (7).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta37FB_2015_aberta_t3_q (7).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015	Photoquadrats 50 X 50cm	0.25	square meter	10	2015	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta38FB_2015_aberta_t3_q (8).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta38FB_2015_aberta_t3_q (8).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015	Photoquadrats 50 X 50cm	0.25	square meter	10	2015	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta39FB_2015_aberta_t3_q (9).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015_rocasFalsa_Barreta2015aberta39FB_2015_aberta_t3_q (9).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2015	Photoquadrats 50 X 50cm	0.25	square meter	10	2015	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta110FB_2016_aberta_t1_q (10).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta110FB_2016_aberta_t1_q (10).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta111FB_2016_aberta_t1_q (11).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta111FB_2016_aberta_t1_q (11).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta11FB_2016_aberta_t1_q (1).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta11FB_2016_aberta_t1_q (1).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta12FB_2016_aberta_t1_q (2).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta12FB_2016_aberta_t1_q (2).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta13FB_2016_aberta_t1_q (3).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta13FB_2016_aberta_t1_q (3).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta14FB_2016_aberta_t1_q (4).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta14FB_2016_aberta_t1_q (4).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta15FB_2016_aberta_t1_q (5).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta15FB_2016_aberta_t1_q (5).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta16FB_2016_aberta_t1_q (6).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta16FB_2016_aberta_t1_q (6).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta17FB_2016_aberta_t1_q (7).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta17FB_2016_aberta_t1_q (7).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta18FB_2016_aberta_t1_q (8).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta18FB_2016_aberta_t1_q (8).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta19FB_2016_aberta_t1_q (9).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta19FB_2016_aberta_t1_q (9).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta210FB_2016_aberta_t2_q (10).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta210FB_2016_aberta_t2_q (10).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta21FB_2016_aberta_t2_q (1).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta21FB_2016_aberta_t2_q (1).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta22FB_2016_aberta_t2_q (2).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta22FB_2016_aberta_t2_q (2).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta23FB_2016_aberta_t2_q (3).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta23FB_2016_aberta_t2_q (3).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta24FB_2016_aberta_t2_q (4).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta24FB_2016_aberta_t2_q (4).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta25FB_2016_aberta_t2_q (5).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta25FB_2016_aberta_t2_q (5).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta26FB_2016_aberta_t2_q (6).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta26FB_2016_aberta_t2_q (6).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta27FB_2016_aberta_t2_q (7).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta27FB_2016_aberta_t2_q (7).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta28FB_2016_aberta_t2_q (8).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta28FB_2016_aberta_t2_q (8).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta29FB_2016_aberta_t2_q (9).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta29FB_2016_aberta_t2_q (9).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta310FB_2016_aberta_t3_q (10).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta310FB_2016_aberta_t3_q (10).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta311FB_2016_aberta_t3_q (11).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta311FB_2016_aberta_t3_q (11).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta31FB_2016_aberta_t3_q (1).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta31FB_2016_aberta_t3_q (1).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta32FB_2016_aberta_t3_q (2).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta32FB_2016_aberta_t3_q (2).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta33FB_2016_aberta_t3_q (3).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta33FB_2016_aberta_t3_q (3).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta34FB_2016_aberta_t3_q (4).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta34FB_2016_aberta_t3_q (4).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta35FB_2016_aberta_t3_q (5).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta35FB_2016_aberta_t3_q (5).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta36FB_2016_aberta_t3_q (6).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016_rocasFalsa_Barreta2016aberta36FB_2016_aberta_t3_q (6).JPG	BR:PELD-ILOC:Rocas_Falsa_Barreta_2016	Photoquadrats 50 X 50cm	0.25	square meter	10	2016	Atol das Rocas	Brazil	BR	Falsa_Barreta	decimal degrees	-3.86051	-33.818934	WGS84
