id	eventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventDate	year	eventRemarks	higherGeography	country	countryCode	locality	verbatimLocality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_farol_da_barra_farol_da_barra_2012_Video6_471	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_farol_da_barra_farol_da_barra_2012_Video6_471	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	NA	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	farol_da_barra	farol_da_barra	1	7	-13.008333	-38.530833	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_farol_da_barra_farol_da_barra_2012_Video6_476	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_farol_da_barra_farol_da_barra_2012_Video6_476	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	NA	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	farol_da_barra	farol_da_barra	1	7	-13.008333	-38.530833	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_farol_da_barra_farol_da_barra_2012_Video6_483	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_farol_da_barra_farol_da_barra_2012_Video6_483	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	NA	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	farol_da_barra	farol_da_barra	1	7	-13.008333	-38.530833	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_farol_da_barra_farol_da_barra_2012_Video7_477	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_farol_da_barra_farol_da_barra_2012_Video7_477	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	NA	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	farol_da_barra	farol_da_barra	1	7	-13.008333	-38.530833	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_farol_da_barra_farol_da_barra_2012_Video7_484	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_farol_da_barra_farol_da_barra_2012_Video7_484	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	NA	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	farol_da_barra	farol_da_barra	1	7	-13.008333	-38.530833	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video1_485	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video1_485	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-03-03	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	frades	frades	1	7	-12.80916	-38.626367	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video1_490	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video1_490	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-03-03	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	frades	frades	1	7	-12.80916	-38.626367	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video1_496	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video1_496	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-03-03	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	frades	frades	1	7	-12.80916	-38.626367	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video2_486	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video2_486	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-03-03	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	frades	frades	1	7	-12.80916	-38.626367	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video2_497	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video2_497	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-03-03	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	frades	frades	1	7	-12.80916	-38.626367	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video3_491	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video3_491	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-03-03	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	frades	frades	1	7	-12.80916	-38.626367	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video3_498	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video3_498	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-03-03	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	frades	frades	1	7	-12.80916	-38.626367	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video4_487	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video4_487	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-03-03	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	frades	frades	1	7	-12.80916	-38.626367	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video4_492	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video4_492	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-03-03	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	frades	frades	1	7	-12.80916	-38.626367	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video4_499	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video4_499	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-03-03	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	frades	frades	1	7	-12.80916	-38.626367	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video5_488	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video5_488	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-03-03	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	frades	frades	1	7	-12.80916	-38.626367	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video5_493	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video5_493	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-03-03	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	frades	frades	1	7	-12.80916	-38.626367	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video5_495	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_frades_frades_2012_Video5_495	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-03-03	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	frades	frades	1	7	-12.80916	-38.626367	decimal degrees
