id	measurementType	measurementValue	measurementUnit
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video4_584	Relative cover	0.425	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video1_585	Relative cover	0.228	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video2_586	Relative cover	0.318	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video3_587	Relative cover	0.294	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video4_588	Relative cover	0.23	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video2_590	Relative cover	0.36	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video3_591	Relative cover	0.132	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video4_592	Relative cover	0.228	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video1_594	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video2_595	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video3_596	Relative cover	0.052	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video4_597	Relative cover	0.16	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video5_598	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_piscina_das_rocas_piscina_das_rocas_2010_Video1_599	Relative cover	0.126	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianOceanicIslands_tartarugas_tartarugas_2010_Video4_622	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010__628	Relative cover	0.321633391	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010__629	Relative cover	0.201550287	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010__630	Relative cover	0.083333333	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010__631	Relative cover	0.150691214	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video1_632	Relative cover	0.148605612	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video1_633	Relative cover	0.170857143	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video1_634	Relative cover	0.11119334	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video1_635	Relative cover	0.050546861	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video1_636	Relative cover	0.125905797	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video1_637	Relative cover	0.122285714	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_638	Relative cover	0.032635659	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_639	Relative cover	0.01	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_640	Relative cover	0.049179138	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_641	Relative cover	0.01752381	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_642	Relative cover	0.084008254	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_643	Relative cover	0.036244898	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_644	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_645	Relative cover	0.11314966	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_646	Relative cover	0.065438892	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video1_647	Relative cover	0.220452812	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video1_649	Relative cover	0.044808081	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video1_650	Relative cover	0.004166667	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video1_652	Relative cover	0.07989372	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video1_653	Relative cover	0.076643026	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video2_655	Relative cover	0.287666205	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video2_656	Relative cover	0.17218535	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video2_657	Relative cover	0.250886525	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_658	Relative cover	0.373710388	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_659	Relative cover	0.026390293	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_660	Relative cover	0.02180303	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_661	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_662	Relative cover	0.044412581	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_663	Relative cover	0.020244898	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_664	Relative cover	0.016244898	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_665	Relative cover	0.060326531	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_666	Relative cover	0.043969575	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video2_668	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video2_669	Relative cover	0.069421986	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video2_670	Relative cover	0.033333333	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video3_671	Relative cover	0.17667608	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video3_672	Relative cover	0.142782609	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video3_673	Relative cover	0.18509324	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video3_674	Relative cover	0.049043478	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video3_675	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video3_676	Relative cover	0.08	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video3_677	Relative cover	0.048904762	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video3_678	Relative cover	0.008347826	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video3_679	Relative cover	0.049206349	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video3_680	Relative cover	0.068734694	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video3_681	Relative cover	0.160821194	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video4_682	Relative cover	0.012166667	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video4_683	Relative cover	0.097142857	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video4_684	Relative cover	0.254367347	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video4_685	Relative cover	0.317779927	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video4_686	Relative cover	0.193166667	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video4_687	Relative cover	0.139769296	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video4_688	Relative cover	0.071257912	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video4_689	Relative cover	0.131430308	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video4_690	Relative cover	0.101504732	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video4_692	Relative cover	0.066238785	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video5_693	Relative cover	0.024	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video5_694	Relative cover	0.090390293	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video5_695	Relative cover	0.126595745	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video5_696	Relative cover	0.024	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video5_697	Relative cover	0.097580685	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video5_698	Relative cover	0.021128205	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video5_699	Relative cover	0.030183078	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video5_700	Relative cover	0.067454372	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video5_701	Relative cover	0.03	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video5_702	Relative cover	0.18161058	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video1_704	Relative cover	0.064	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video2_705	Relative cover	0.048	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video3_706	Relative cover	0.052	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video4_707	Relative cover	0.096	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video5_708	Relative cover	0.04	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video6_709	Relative cover	0.076	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video7_710	Relative cover	0.04	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video8_711	Relative cover	0.06	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video1_712	Relative cover	0.064	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video2_713	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video3_714	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video5_716	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video6_717	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video7_718	Relative cover	0.072	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_gales_gales_2012_Video1_719	Relative cover	0.116	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_gales_gales_2012_Video2_720	Relative cover	0.12	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_gales_gales_2012_Video3_721	Relative cover	0.148	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_gales_gales_2012_Video4_722	Relative cover	0.12	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_gales_gales_2012_Video5_723	Relative cover	0.124	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_gales_gales_2012_Video1_725	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_gales_gales_2012_Video2_726	Relative cover	0.024	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_gales_gales_2012_Video4_728	Relative cover	0.064	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_gales_gales_2012_Video1_730	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_gales_gales_2012_Video2_731	Relative cover	0.108	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_gales_gales_2012_Video3_732	Relative cover	0.024	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_gales_gales_2012_Video4_733	Relative cover	0.068	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_taocas_taocas_2012_Video1_734	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_taocas_taocas_2012_Video2_735	Relative cover	0.1	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_taocas_taocas_2012_Video3_736	Relative cover	0.256	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_taocas_taocas_2012_Video7_739	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_taocas_taocas_2012_Video8_740	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_taocas_taocas_2012_Video1_741	Relative cover	0.032	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_taocas_taocas_2012_Video2_742	Relative cover	0.04	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_taocas_taocas_2012_Video3_743	Relative cover	0.14	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_taocas_taocas_2012_Video4_744	Relative cover	0.16	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_taocas_taocas_2012_Video5_745	Relative cover	0.06	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_taocas_taocas_2012_Video6_746	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_chapeirao_chapeirao_2010_Video13_67	Relative cover	0.072	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_chapeirao_chapeirao_2010_Video15_69	Relative cover	0.024	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_norte_portinho_norte_2010_Video25_90	Relative cover	0.064	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_siriba_siriba_2011_Video1_95	Relative cover	0.064	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilhas_rasas_ilhas_rasas_2014_Video3_418	Relative cover	0.045	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010__628	Relative cover	0.013636364	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010__629	Relative cover	0.045649049	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010__630	Relative cover	0.018604651	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video1_634	Relative cover	0.021554116	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_640	Relative cover	0.016326531	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_642	Relative cover	0.045454545	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_643	Relative cover	0.057142857	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_645	Relative cover	0.033414966	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video1_646	Relative cover	0.202375062	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video1_647	Relative cover	0.104177068	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video1_650	Relative cover	0.02173913	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video1_652	Relative cover	0.121584541	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video1_654	Relative cover	0.038390379	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video2_657	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_663	Relative cover	0.028244898	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video2_666	Relative cover	0.044444444	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video2_669	Relative cover	0.056	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video2_670	Relative cover	0.033333333	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video3_680	Relative cover	0.206040816	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video4_684	Relative cover	0.152653061	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video4_688	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video4_692	Relative cover	0.083188406	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video5_693	Relative cover	0.207826087	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video5_695	Relative cover	0.021276596	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video5_697	Relative cover	0.009756098	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_cardeiros_cardeiros_2010_Video5_698	Relative cover	0.016	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_porcos_oeste_porcos_oeste_2010_Video5_702	Relative cover	0.245749168	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video2_705	Relative cover	0.08	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video3_706	Relative cover	0.068	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video4_707	Relative cover	0.188	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video6_709	Relative cover	0.08	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video1_712	Relative cover	0.036	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video2_713	Relative cover	0.12	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video3_714	Relative cover	0.06	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video5_716	Relative cover	0.056	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video6_717	Relative cover	0.072	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video7_718	Relative cover	0.116	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_gales_gales_2012_Video1_719	Relative cover	0.168	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_gales_gales_2012_Video2_720	Relative cover	0.024	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_gales_gales_2012_Video3_721	Relative cover	0.04	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_gales_gales_2012_Video5_723	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_gales_gales_2012_Video6_724	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_gales_gales_2012_Video1_725	Relative cover	0.068	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_gales_gales_2012_Video4_728	Relative cover	0.028	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_gales_gales_2012_Video5_729	Relative cover	0.084	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_gales_gales_2012_Video2_731	Relative cover	0.06	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_gales_gales_2012_Video4_733	Relative cover	0.024	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_taocas_taocas_2012_Video1_734	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_taocas_taocas_2012_Video7_739	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_taocas_taocas_2012_Video8_740	Relative cover	0.072	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_taocas_taocas_2012_Video5_745	Relative cover	0.032	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_taocas_taocas_2012_Video1_748	Relative cover	0.072	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_chapeirao_chapeirao_2010_Video14_68	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_chapeirao_chapeirao_2010_Video10_80	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilha_das_cabras_ilha_das_cabras_2010_Video3_163	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilha_das_cabras_ilha_das_cabras_2010_Video1_164	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilha_das_cabras_ilha_das_cabras_2010_Video2_165	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilha_das_cabras_ilha_das_cabras_2010_Video4_177	Relative cover	0.02	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilha_das_cabras_ilha_das_cabras_2010_Video2_182	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ilha_das_cabras_ilha_das_cabras_2010_Video1_185	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_sudoeste_portinho_sudoeste_2010_Video3_194	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem1_254	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem10_255	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem2_261	Relative cover	0.008	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem8_267	Relative cover	0.004	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem9_268	Relative cover	0.004	dimensionless
